feature_1,feature_2,feature_3,feature_4,segment,channel,target
0.0012301533574825742,0.5718762591762392,1.1965016129287407,0.3755087765418028,A,api,1
0.2987455375084699,-1.2594186509593448,1.216279376875334,-0.09661754848864579,C,web,0
-0.2741378553622176,-0.4658867757471459,0.8103081242031623,-0.6236648307647821,A,mobile,0
-0.8905918387572742,3.0787587445691775,2.74682230062959,0.9318545744123716,B,mobile,0
-0.45467078517172255,2.230868028835088,1.20384425309054,-0.0669982514565135,A,mobile,0
-0.9916465549964624,0.3974977717739865,2.4313932853313607,0.4346869458349176,A,web,1
0.060143602597438485,-0.3052585553063838,1.615378770428321,0.06965468202158553,A,mobile,1
1.3402152455545335,-1.8407107047677211,0.7181064918959416,-0.8386136809045472,B,web,1
-0.49220651855132963,0.40951493214852364,0.8260554245036122,-0.5266139935844909,A,mobile,0
-0.6204748998199404,0.953645121120553,1.2436505340612503,-0.873949283895453,C,mobile,0
0.4898420501851982,0.8739184632482739,1.031058831450445,-0.61844473766023,C,web,1
0.35688700816006075,0.8593121080357446,1.0250389079847577,-0.5996264644436196,B,web,1
0.10541424899789856,-0.6827144408403889,0.8666652509274347,-0.17027909658128992,A,web,1
-0.9304680447082047,0.9005891719515731,0.4048501914858024,-0.3566049218585756,A,web,1
-0.02925182246327349,0.9419899306973412,0.893404063508502,-0.274893658078335,A,mobile,0
0.6953031944582878,2.9358430567047664,0.3298686506921794,0.6337743376554883,A,web,0
-1.344214547285082,3.8001001815285433,1.2043136075928476,-0.9572801201762411,C,web,0
-0.45761576104021817,0.7945164596233125,0.6955663357140768,-0.7932090790967108,A,web,1
-1.901222739800844,-0.14945892676383,0.6992769802524342,0.6156060246883923,B,web,1
-1.289537739784976,0.9025268053570545,0.89614603139914,0.06793019045710635,B,web,0
-1.8417350377917323,0.08856808711834452,1.1460671058289371,-0.12222112227343707,A,mobile,0
-0.23509113107468127,-0.11365072361937356,0.4887016546618564,-0.4653654513483563,A,mobile,1
-1.2674464814437032,0.9120247721167865,0.4171536771339503,0.08464037702591565,B,api,0
0.2712643588217015,-0.5649566467284728,0.586822473088448,-0.5568731013334289,B,mobile,1
0.15675108662422516,1.9091601267325262,0.3602836064090448,0.716721424336372,A,web,1
